Date,Open,High,Low,Close,Adj Close,Volume
3/18/85,278.299988,279.600006,277.100006,278.899994,278.899994,403540000
3/25/85,277.700012,279.200012,275.600006,279.200012,279.200012,367250000
4/1/85,279.5,281.100006,276.799988,277.399994,277.399994,284850000
4/8/85,277,280.700012,276.200012,280.600006,280.600006,361180000
4/15/85,280.700012,284,280.600006,282.799988,282.799988,365830000
4/22/85,282.399994,284.799988,281.200012,284.100006,284.100006,342580000
4/29/85,283.600006,284.100006,278.799988,280.299988,280.299988,349450000
5/6/85,280.399994,287.5,279.700012,287.5,287.5,383350000
5/13/85,288,291.700012,287.100006,291.700012,291.700012,389500000
5/20/85,294,294.799988,291.600006,292.100006,292.100006,401320000
5/27/85,292.100006,292.600006,289.5,290.799988,290.799988,301660000
6/3/85,291.399994,292.200012,290.100006,291,291,395550000
6/10/85,290.5,291.399994,286.700012,288,288,375770000
6/17/85,287.5,288.700012,286.899994,288.700012,288.700012,384050000
6/24/85,288.399994,296.200012,288.200012,296.200012,296.200012,427210000
7/1/85,295.899994,298.700012,295.5,298.600006,298.600006,270790000
7/8/85,298.299988,302.399994,296.700012,302.399994,302.399994,382370000
7/15/85,302,307.899994,301.799988,307.799988,307.799988,447660000
7/22/85,306.899994,307.899994,302.899994,304.600006,304.600006,431780000
7/29/85,303.600006,304.700012,300.100006,304.5,304.5,405420000
8/5/85,303.200012,304.5,297.799988,299.100006,299.100006,383350000
8/12/85,298.600006,299.299988,296.399994,296.5,296.5,372890000
8/19/85,296.200012,297.899994,295.600006,296.700012,296.700012,373110000
8/26/85,296.200012,297.700012,295.100006,297.700012,297.700012,338070000
9/2/85,297.299988,297.700012,295,296.200012,296.200012,283130000
9/9/85,295.700012,296.299988,286.899994,287.200012,287.200012,356630000
9/16/85,286.399994,287.200012,279.5,284.399994,284.399994,363630000
9/23/85,285.899994,286.200012,279.5,280.200012,280.200012,264460000
9/30/85,280.5,282.5,279.799988,280.5,280.5,373640000
10/7/85,279.299988,281.799988,276.600006,281.799988,281.799988,371000000
10/14/85,282.5,288.700012,281.799988,288.399994,288.399994,420710000
10/21/85,288.299988,290.899994,287.5,289.5,289.5,429720000
10/28/85,288.700012,294.200012,288.600006,294.100006,294.100006,420500000
11/4/85,294.700012,300.100006,294,300,300,431920000
11/11/85,300.5,306.5,300,306.200012,306.200012,475210000
11/18/85,306.100006,310.899994,305.799988,310.799988,310.799988,505710000
11/25/85,310.100006,314,309.399994,314,314,337950000
12/2/85,313.899994,319.600006,312.299988,316.600006,316.600006,539800000
12/9/85,316.799988,324.100006,316.399994,324,324,592100000
12/16/85,324.700012,325.600006,322.200012,323.100006,323.100006,582100000
12/23/85,322.5,323.200012,319.700012,322.799988,322.799988,292500000
12/30/85,323,325.700012,322.200012,325.700012,325.700012,370510000
1/6/86,325.5,331.700012,322.100006,324.399994,324.399994,584640000
1/13/86,323.799988,331.100006,323.600006,330.700012,330.700012,547790000
1/20/86,329.100006,330.700012,325.700012,328.899994,328.899994,537130000
1/27/86,329.399994,335.799988,328.799988,335.799988,335.799988,576300000
2/3/86,336.100006,342.200012,335.799988,342.200012,342.200012,569000000
2/10/86,343.200012,350.200012,342.200012,350.200012,350.200012,593900000
2/17/86,350.799988,355.649994,350.200012,355.649994,355.649994,556300000
2/24/86,355.700012,359.799988,354,359.5,359.5,626300000
3/3/86,360,362.5,359.100006,362.200012,362.200012,617900000
3/10/86,363.200012,371.899994,362.299988,371.799988,371.799988,694900000
3/17/86,370.200012,373.600006,369.200012,372.600006,372.600006,690200000
3/24/86,372.299988,373.5,368.899994,373.299988,373.299988,483100000
3/31/86,373.899994,376.100006,372.100006,372.200012,372.200012,585700000
4/7/86,370,379.299988,368,378.899994,378.899994,614500000
4/14/86,379.399994,390.799988,378.899994,390.100006,390.100006,692800000
4/21/86,390.399994,392.5,388.299988,392.299988,392.299988,675900000
4/28/86,392.5,393,381.5,383.200012,383.200012,572400000
5/5/86,384.299988,389.100006,383.200012,389.100006,389.100006,550090000
5/12/86,388.700012,389.200012,384.200012,384.700012,384.700012,532800000
5/19/86,384.200012,392,383.200012,391.899994,391.899994,605830000
5/26/86,393.299988,400.399994,391.899994,400.200012,400.200012,506700000
6/2/86,400.700012,401.299988,398.299988,400.299988,400.299988,599800000
6/9/86,398.799988,400.399994,391.799988,399.600006,399.600006,629100000
6/16/86,399.600006,400.5,393.899994,396.899994,396.899994,601800000
6/23/86,396.899994,403.600006,396.5,403.600006,403.600006,617400000
6/30/86,404.200012,411.200012,403.5,411.200012,411.200012,494400000
7/7/86,409,411.299988,389.799988,391.600006,391.600006,581400000
7/14/86,388.100006,391.600006,378.200012,381.100006,381.100006,580200000
7/21/86,380,381.200012,378.700012,379.799988,379.799988,487750000
7/28/86,379.799988,380.100006,369.100006,370.700012,370.700012,487960000
8/4/86,367.899994,370.600006,364.399994,365.799988,365.799988,478760000
8/11/86,367.700012,380.299988,365.899994,380.200012,380.200012,535620000
8/18/86,379.100006,382.299988,378.299988,381.5,381.5,523900000
8/25/86,379.799988,383.200012,379.100006,382.899994,382.899994,463890000
9/1/86,382.799988,384,378.200012,378.399994,378.399994,408480000
9/8/86,374.799988,378.399994,346.299988,346.799988,346.799988,610840000
9/15/86,347.399994,349.5,342.299988,349.399994,349.399994,516960000
9/22/86,350.399994,354.799988,349.399994,351.600006,351.600006,483730000
9/29/86,348.899994,354,347.100006,352.799988,352.799988,475010000
10/6/86,353,353.899994,351.399994,353.5,353.5,429040000
10/13/86,353.399994,356.700012,353.100006,355.700012,355.700012,396580000
10/20/86,354.100006,356.899994,352.399994,356.700012,356.700012,502820000
10/27/86,356.100006,361.600006,355.700012,360.799988,360.799988,532610000
11/3/86,361,362.5,360.200012,361,361,630320000
11/10/86,359.600006,362,357.5,358.5,358.5,523630000
11/17/86,357.299988,358.700012,349.100006,354.700012,354.700012,542210000
11/24/86,355.899994,359.600006,354.600006,359.600006,359.600006,378610000
12/1/86,357.399994,364.700012,356.799988,363,363,624430000
12/8/86,362,363,355.600006,355.899994,355.899994,574300000
12/15/86,353.600006,355.899994,351,352.200012,352.200012,647000000
12/22/86,351.299988,352.200012,348.299988,349.899994,349.899994,394060000
12/29/86,349.100006,353.200012,347,353.200012,353.200012,432320000
1/5/87,356.200012,380.799988,353.299988,380.700012,380.700012,704700000
1/12/87,382,393.600006,380.700012,389.899994,389.899994,814400000
1/19/87,388.600006,396.200012,388.399994,392.200012,392.200012,897800000
1/26/87,388.700012,393.299988,387.600006,392.100006,392.100006,704500000
2/2/87,393.799988,407.299988,392,406.899994,406.899994,853000000
2/9/87,406.399994,412.600006,402.600006,412.5,412.5,754300000
2/16/87,414.799988,418.799988,412.5,417.200012,417.200012,686300000
2/23/87,414.200012,425,413.100006,425,425,736100000
3/2/87,425,429.799988,422.899994,429.5,429.5,749200000
3/9/87,426.799988,433.5,425.899994,432,432,730700000
3/16/87,430.299988,439.899994,430.100006,439.600006,439.600006,770000000
3/23/87,439.600006,440,436.399994,436.600006,436.600006,772900000
3/30/87,427.899994,437.399994,424.600006,437.399994,437.399994,746200000
4/6/87,438.100006,439.200012,430.299988,430.899994,430.899994,780600000
4/13/87,427.799988,430.899994,412.5,419.5,419.5,585200000
4/20/87,418.799988,420.299988,412.399994,412.600006,412.600006,643300000
4/27/87,407.899994,418.899994,407.399994,418.399994,418.399994,738200000
5/4/87,418.600006,423.5,417.200012,423.200012,423.200012,730200000
5/11/87,424.600006,424.799988,418.799988,418.899994,418.899994,698300000
5/18/87,415.200012,415.200012,404.5,407.399994,407.399994,671900000
5/25/87,409.299988,416.799988,407.399994,416.5,416.5,499000000
6/1/87,415.5,418.299988,413.5,417.799988,417.799988,732500000
6/8/87,417.799988,425.700012,417.299988,425.399994,425.399994,742800000
6/15/87,426.5,429.600006,424.799988,429.100006,429.100006,809200000
6/22/87,429.399994,429.899994,425.5,426.700012,426.700012,722800000
6/29/87,426.600006,427.100006,423.899994,425.899994,425.899994,667400000
7/6/87,425.899994,426.899994,423.700012,426,426,814800000
7/13/87,425.5,434.5,425.100006,434.100006,434.100006,752900000
7/20/87,432.799988,433.100006,426.899994,429.100006,429.100006,741300000
7/27/87,428.600006,434.899994,428.399994,434.899994,434.899994,670700000
8/3/87,433.299988,444.399994,431.200012,443.600006,443.600006,740700000
8/10/87,443.799988,451.799988,443.5,451.600006,451.600006,796200000
8/17/87,451.399994,455.200012,446.100006,455.200012,455.200012,732300000
8/24/87,453.799988,455.799988,453,453.299988,453.299988,733900000
8/31/87,452.799988,456.299988,446.299988,446.5,446.5,730900000
9/7/87,442.5,446.200012,436,446.200012,446.200012,596300000
9/14/87,445.700012,445.799988,439.799988,440.899994,440.899994,713600000
9/21/87,441.5,442.399994,434.899994,441.899994,441.899994,730400000
9/28/87,443.399994,451.600006,441.399994,451.600006,451.600006,782700000
10/5/87,452.5,453.700012,438.200012,438.399994,438.399994,759300000
10/12/87,434.399994,435.399994,406.200012,406.299988,406.299988,750900000
10/19/87,394.5,404.799988,326.600006,328.5,328.5,1221900000
10/26/87,312.799988,323.399994,288.5,323.299988,323.299988,1014000000
11/2/87,325.399994,328.799988,316.100006,326.399994,326.399994,683340000
11/9/87,321.100006,324.799988,314.600006,323,323,646710000
11/16/87,325.200012,325.700012,309.700012,312.5,312.5,618830000
11/23/87,312.200012,317.799988,311.799988,316.5,316.5,401020000
11/30/87,307.299988,307.299988,291.899994,292.899994,292.899994,634340000
12/7/87,293.700012,302.700012,292.899994,302.600006,302.600006,606640000
12/14/87,305.5,327,304.600006,326.899994,326.899994,763320000
12/21/87,327.899994,333.200012,325.399994,333.200012,333.200012,537940000
12/28/87,326.5,330.5,324.100006,330.5,330.5,548920000
1/4/88,335.100006,349.700012,334.5,338.5,338.5,676990000
1/11/88,333.200012,341.5,329,340.100006,340.100006,600440000
1/18/88,340.399994,341.100006,332.100006,337.600006,337.600006,605510000
1/25/88,338.5,344.700012,337.600006,344.700012,344.700012,582300000
2/1/88,346.200012,348,343.5,345.799988,345.799988,604120000
2/8/88,343.700012,353.299988,343.5,353.299988,353.299988,607830000
2/15/88,352.799988,357.200012,352.600006,357.100006,357.100006,498550000
2/22/88,357.399994,366.5,357.100006,363.399994,363.399994,657490000
2/29/88,363.700012,373.399994,363.399994,373.399994,373.399994,693220000
3/7/88,373.700012,382,372.899994,375.5,375.5,726630000
3/14/88,376.399994,382.600006,375.5,381.600006,381.600006,730570000
3/21/88,378.600006,380.399994,372.200012,372.5,372.5,656050000
3/28/88,369,374.600006,368.700012,374.600006,374.600006,473290000
4/4/88,373.700012,381.899994,371.5,381.799988,381.799988,619330000
4/11/88,381.899994,384.299988,369.799988,373.899994,373.899994,648670000
4/18/88,372.5,379.100006,372.299988,374,374,630880000
4/25/88,374.399994,379.200012,374.100006,379.200012,379.200012,603360000
5/2/88,379,383.100006,378.700012,379.399994,379.399994,607060000
5/9/88,377.700012,378.399994,368.399994,372.5,372.5,541830000
5/16/88,372.700012,376.200012,362.799988,366,366,683050000
5/23/88,364.200012,367.299988,362.399994,366.700012,366.700012,529000000
5/30/88,367.700012,377.100006,366.5,376.899994,376.899994,488300000
6/6/88,378,386.799988,376.799988,386.299988,386.299988,695140000
6/13/88,385.799988,389.700012,385.600006,386.899994,386.899994,756530000
6/20/88,385.399994,391.799988,385,391.600006,391.600006,740610000
6/27/88,390.299988,395.100006,388.5,394.700012,394.700012,639240000
7/4/88,394.399994,397.5,393.700012,394.299988,394.299988,524090000
7/11/88,394.299988,395,392,395,395,646950000
7/18/88,395,395.200012,386.200012,387.399994,387.399994,750000000
7/25/88,387,387.399994,382.100006,387.299988,387.299988,571210000
8/1/88,387.600006,389.5,386.799988,387.700012,387.700012,574990000
8/8/88,387.899994,388.5,378.100006,379,379,609030000
8/15/88,377.399994,379,372.200012,377.399994,377.399994,599520000
8/22/88,376,377.5,372.600006,374.399994,374.399994,512260000
8/29/88,375.5,377.5,372.200012,376.5,376.5,497900000
9/5/88,377,381.799988,376.299988,381.600006,381.600006,446240000
9/12/88,382.100006,384.5,381,383.899994,383.899994,539910000
9/19/88,382.5,385.600006,381.5,385,385,590080000
9/26/88,384.200012,388.399994,382,387.700012,387.700012,565170000
10/3/88,384.700012,387.700012,383.100006,385.700012,385.700012,624590000
10/10/88,385.799988,386.299988,381.799988,384.600006,384.600006,567740000
10/17/88,384.899994,388.600006,384.399994,388.600006,388.600006,645940000
10/24/88,387.5,388.899994,380.700012,382.799988,382.799988,560380000
10/31/88,381.600006,383.100006,380.700012,381,381,552530000
11/7/88,378.5,381.100006,373.600006,373.799988,373.799988,540480000
11/14/88,371.799988,374,366.700012,367.600006,367.600006,584030000
11/21/88,365.299988,367.899994,364,366.399994,366.399994,382730000
11/28/88,366.399994,374.399994,364.799988,373.899994,373.899994,572250000
12/5/88,374.899994,377.200012,373.899994,375.200012,375.200012,580640000
12/12/88,375.200012,375.799988,372.5,375.799988,375.799988,575860000
12/19/88,375.600006,377.5,374.899994,377.299988,377.299988,637940000
12/26/88,377.700012,381.399994,375.600006,381.399994,381.399994,444010000
1/2/89,378.899994,384.899994,376.899994,384.700012,384.700012,473620000
1/9/89,384.899994,387.5,383.899994,387.100006,387.100006,597510000
1/16/89,387,392.100006,385.5,391.700012,391.700012,697810000
1/23/89,391.799988,398.899994,389.799988,398,398,686080000
1/30/89,398.5,406.399994,397.899994,406.399994,406.399994,721020000
2/6/89,406.399994,410.100006,402.100006,402.399994,402.399994,717340000
2/13/89,400.600006,407.799988,400.299988,407.200012,407.200012,633950000
2/20/89,406.799988,407.5,399.700012,400,400,484520000
2/27/89,398.399994,404,398.200012,404,404,625820000
3/6/89,405.200012,407.399994,404.200012,405.899994,405.899994,683710000
3/13/89,406.600006,409.799988,402,402.200012,402.200012,687250000
3/20/89,400.5,401.799988,397.799988,400.899994,400.899994,529130000
3/27/89,400.399994,406.799988,400.100006,406.700012,406.700012,574970000
4/3/89,407,410.799988,406.5,410.700012,410.700012,630490000
4/10/89,411.200012,417.700012,410.399994,417.700012,417.700012,692050000
4/17/89,417.600006,423.799988,417.200012,423.799988,423.799988,714210000
4/24/89,423,427.600006,421.899994,427.600006,427.600006,625130000
5/1/89,425.899994,432.299988,425.799988,430.700012,430.700012,702640000
5/8/89,430.5,434.899994,427.799988,434.799988,434.799988,705690000
5/15/89,435.299988,442.200012,434.600006,442.100006,442.100006,792520000
5/22/89,442.600006,445.200012,439.299988,445.200012,445.200012,634080000
5/29/89,445.899994,451.700012,443.100006,451.600006,451.600006,539610000
6/5/89,451.399994,454.600006,446.600006,453.700012,453.700012,737100000
6/12/89,453,453.600006,445.299988,447.200012,447.200012,673740000
6/19/89,446.899994,448.399994,443.5,448.399994,448.399994,669000000
6/26/89,448.600006,449.200012,431.700012,435.299988,435.299988,635190000
7/3/89,434.5,443.100006,434.399994,442.399994,442.399994,386080000
7/10/89,442.5,449,442.200012,448.899994,448.899994,661100000
7/17/89,449,452,447.299988,449.299988,449.299988,711030000
7/24/89,448,453,445.899994,452.799988,452.799988,629330000
7/31/89,452.299988,457.799988,451.899994,457.399994,457.399994,658640000
8/7/89,458.5,466.100006,457.899994,462.5,462.5,724900000
8/14/89,461.200012,462.200012,459.700012,462,462,678240000
8/21/89,462.100006,467.200012,456.5,466.799988,466.799988,638880000
8/28/89,466.200012,471.5,465.5,471.299988,471.299988,581770000
9/4/89,472.200012,472.399994,467.600006,471.299988,471.299988,521630000
9/11/89,470.899994,474.600006,467.100006,467.600006,467.600006,697440000
9/18/89,467.100006,468.399994,466,468.100006,468.100006,666320000
9/25/89,467.600006,473.299988,464.899994,472.899994,472.899994,624160000
10/2/89,472.799988,483.899994,472.399994,483.600006,483.600006,731590000
10/9/89,483.5,487.5,467.299988,467.299988,467.299988,652910000
10/16/89,448.899994,471.299988,447.100006,470.700012,470.700012,883580000
10/23/89,470.700012,471.100006,451.799988,452.799988,452.799988,663300000
10/30/89,453.700012,457.299988,450.799988,453,453,594180000
11/6/89,452.799988,456.399994,446.799988,456.200012,456.200012,615370000
11/13/89,456.799988,457.100006,453.100006,456.700012,456.700012,634010000
11/20/89,457.200012,457.799988,453.100006,456.600006,456.600006,432590000
11/27/89,457.5,457.899994,454.899994,457.100006,457.100006,623600000
12/4/89,457.5,459.399994,455.600006,456.200012,456.200012,661870000
12/11/89,454.600006,455.799988,441.700012,443.799988,443.799988,757240000
12/18/89,443.600006,445.100006,431.799988,444.600006,444.600006,737270000
12/25/89,444.899994,454.799988,444.399994,454.799988,454.799988,482880000
1/1/90,452.899994,461.600006,452.700012,458.200012,458.200012,548560000
1/8/90,457.100006,459.600006,439.299988,439.700012,439.700012,667020000
1/15/90,438.200012,442.5,432.100006,440.899994,440.899994,683300000
1/22/90,439.700012,440.700012,419.5,421.299988,421.299988,702200000
1/29/90,422.799988,423.299988,410,422.200012,422.200012,697240000
2/5/90,422.899994,430.200012,421.799988,428.799988,428.799988,642710000
2/12/90,428.799988,430.899994,423.899994,429,429,652400000
2/19/90,425.399994,427.899994,418.100006,419.5,419.5,480470000
2/26/90,419.5,431,418.700012,431,431,641460000
3/5/90,430.799988,437.100006,428.600006,436.799988,436.799988,698550000
3/12/90,435.299988,443.100006,434.5,442.200012,442.200012,654360000
3/19/90,440.399994,443.299988,433.200012,437.299988,437.299988,679660000
3/26/90,438.799988,440,433.200012,435.5,435.5,586270000
4/2/90,431.600006,438.299988,430.600006,430.899994,430.899994,655320000
4/9/90,430.600006,436.799988,429.899994,436.299988,436.299988,517100000
4/16/90,438.399994,438.5,424.899994,425.799988,425.799988,706810000
4/23/90,423.399994,425.299988,417.5,418,418,606430000
4/30/90,417.5,428.600006,417,428.600006,428.600006,670840000
5/7/90,429.299988,438.200012,429.100006,438.100006,438.100006,713210000
5/14/90,440.200012,448.5,438.799988,448.299988,448.299988,854810000
5/21/90,448.899994,458.899994,448.399994,453.700012,453.700012,874890000
5/28/90,454.100006,462.5,453.700012,462.100006,462.100006,628670000
6/4/90,462.799988,467.600006,459.299988,460.899994,460.899994,761090000
6/11/90,459.399994,469.399994,458.5,467.600006,467.600006,762730000
6/18/90,465.700012,467,458.700012,459.299988,459.299988,760550000
6/25/90,459.100006,462.5,453.200012,462.299988,462.299988,690260000
7/2/90,461.600006,462.399994,457.600006,460.5,460.5,444330000
7/9/90,461.299988,470.299988,460.299988,468.399994,468.399994,734090000
7/16/90,468.700012,470.100006,455.100006,455.299988,455.299988,822010000
7/23/90,451.799988,454.600006,438.200012,442.600006,442.600006,728840000
7/30/90,439.299988,441.899994,408.100006,417.5,417.5,734280000
8/6/90,403.700012,414.600006,399.5,408,408,727090000
8/13/90,404.799988,413.299988,389.700012,393.5,393.5,562220000
8/20/90,393.600006,394,359.700012,367.299988,367.299988,791900000
8/27/90,377.5,383.5,370,381.200012,381.200012,551420000
9/3/90,379,383.200012,376.600006,380.399994,380.399994,369080000
9/10/90,383.899994,385.200012,372.700012,374.399994,374.399994,503940000
9/17/90,373.600006,374.700012,360.399994,362.299988,362.299988,562120000
9/24/90,358.200012,361.100006,334.600006,344.5,344.5,654260000
10/1/90,349,360.899994,343.200012,347.399994,347.399994,580850000
10/8/90,349.799988,350.299988,323,327.600006,327.600006,578710000
10/15/90,329.5,338.799988,324.100006,337.399994,337.399994,641530000
10/22/90,338,342.600006,334.200012,334.399994,334.399994,567370000
10/29/90,334.5,336.600006,327,336.5,336.5,540620000
11/5/90,339,342.700012,335.5,342,342,539790000
11/12/90,344.799988,356.899994,343.299988,350.899994,350.899994,623420000
11/19/90,352.600006,353.399994,346.5,349,349,421030000
11/26/90,346.200012,359.100006,345.5,359.100006,359.100006,573390000
12/3/90,361.100006,378,359.799988,371.5,371.5,710760000
12/10/90,370.399994,371.700012,367,368.799988,368.799988,603770000
12/17/90,364.700012,373.799988,364.600006,373.600006,373.600006,705070000
12/24/90,371.899994,373.299988,369.399994,371.200012,371.200012,351630000
12/31/90,370.299988,373.799988,365.899994,367.200012,367.200012,433110000
1/7/91,363.5,365.799988,357.100006,361.799988,361.799988,584760000
1/14/91,355.200012,380.200012,353,377,377,677550000
1/21/91,374.5,395.100006,374.399994,394.299988,394.299988,697330000
1/28/91,394.5,418.899994,393.600006,417.700012,417.700012,828700000
2/4/91,418.799988,442.5,417.5,436.799988,436.799988,1027830000
2/11/91,444.100006,450.299988,442.5,448.700012,448.700012,908860000
2/18/91,448.200012,453,445.799988,449,449,594950000
2/25/91,453.600006,456.700012,446.399994,456.700012,456.700012,773630000
3/4/91,458.100006,478.799988,457.200012,475.109985,475.109985,1037550000
3/11/91,473,474,461.119995,466.290009,466.290009,843840000
3/18/91,465.75,469.410004,459.040009,464.149994,464.149994,824070000
3/25/91,465.299988,483.320007,464.76001,482.299988,482.299988,719220000
4/1/91,480.179993,499.5,479.119995,495.790009,495.790009,972000000
4/8/91,494.470001,502.290009,488.790009,501.619995,501.619995,875860000
4/15/91,500.019989,512.679993,497.779999,501.190002,501.190002,1132350000
4/22/91,497.709991,500.119995,492.299988,494.640015,494.640015,792000000
4/29/91,495.279999,496.049988,479.630005,492.100006,492.100006,843860000
5/6/91,490.779999,500.019989,489.290009,493.420013,493.420013,772990000
5/13/91,494.290009,495.399994,476.579987,481.380005,481.380005,768240000
5/20/91,480.519989,492.779999,479.320007,492.670013,492.670013,752450000
5/27/91,494.51001,506.119995,493.380005,506.109985,506.109985,581950000
6/3/91,505.839996,508.040009,496.910004,498.540009,498.540009,764970000
6/10/91,498.399994,498.880005,489.049988,495.070007,495.070007,673740000
6/17/91,494.76001,495.98999,482.660004,485.820007,485.820007,707900000
6/24/91,482.790009,484.709991,470.920013,475.920013,475.920013,688870000
7/1/91,478.059998,481.559998,473.179993,474.049988,474.049988,439750000
7/8/91,471.829987,492.709991,471.23999,492.709991,492.709991,740380000
7/15/91,493.640015,498.670013,491.309998,497.549988,497.549988,804570000
7/22/91,497.440002,497.559998,487.420013,492.690002,492.690002,679160000
7/29/91,492.350006,507.25,490.980011,505.670013,505.670013,742840000
8/5/91,504.290009,510.23999,501.48999,508.309998,508.309998,746450000
8/12/91,507.640015,518.400024,507.230011,512.469971,512.469971,684200000
8/19/91,489.359985,521.400024,487.079987,521.059998,521.059998,829350000
8/26/91,520.429993,527.710022,519.289978,525.679993,525.679993,705810000
9/2/91,526.299988,526.530029,516.409973,516.940002,516.940002,605150000
9/9/91,516.47998,521.570007,511.049988,516.710022,516.710022,743860000
9/16/91,516.309998,528.169983,513.820007,527.190002,527.190002,868240000
9/23/91,526.26001,529.210022,523.059998,524.47998,524.47998,857370000
9/30/91,524.619995,529.210022,519.809998,520.400024,520.400024,813920000
10/7/91,517.940002,519.630005,513.210022,519.049988,519.049988,770020000
10/14/91,521.02002,540.940002,519.789978,538.900024,538.900024,957310000
10/21/91,538.309998,539.48999,524.929993,525.130005,525.130005,911340000
10/28/91,526.570007,543.609985,526.570007,540.929993,540.929993,964790000
11/4/91,539.070007,549.26001,536.650024,548.080017,548.080017,950470000
11/11/91,549.169983,558.159973,531.219971,531.289978,531.289978,1052750000
11/18/91,529.940002,535.080017,516.390015,526.460022,526.460022,975680000
11/25/91,523.919983,526.580017,517.97998,523.900024,523.900024,515830000
12/2/91,519.47998,537.530029,518.630005,536.299988,536.299988,822040000
12/9/91,537.280029,541.059998,529.219971,540.900024,540.900024,834220000
12/16/91,541.130005,544.039978,533.700012,535.76001,535.76001,880140000
12/23/91,535.880005,566.539978,535.359985,565.710022,565.710022,614420000
12/30/91,568.409973,592.830017,566.859985,592.650024,592.650024,877120000
1/6/92,595.080017,621.030029,593.130005,615.700012,615.700012,1402350000
1/13/92,614.140015,632.98999,613.099976,626.849976,626.849976,1357990000
1/20/92,625.119995,626.97998,604.869995,624.679993,624.679993,1241610000
1/27/92,625.380005,626.320007,615.469971,620.210022,620.210022,1208010000
2/3/92,620.570007,640.75,619.77002,634.950012,634.950012,1173130000
2/10/92,633.619995,646.090027,631.830017,636.429993,636.429993,1082670000
2/17/92,636.210022,637.25,619.179993,629.75,629.75,961080000
2/24/92,628.929993,636.539978,617.080017,633.469971,633.469971,1002690000
3/2/92,634.039978,637.210022,613.950012,615.950012,615.950012,1009440000
3/9/92,617.179993,624.210022,612.25,618.619995,618.619995,909970000
3/16/92,618.109985,627.349976,615.27002,624.280029,624.280029,875360000
3/23/92,623.169983,624.030029,602.530029,604.669983,604.669983,907190000
3/30/92,605.030029,606.559998,587.929993,590.01001,590.01001,915000000
4/6/92,592.679993,597.969971,567.150024,584.23999,584.23999,980610000
4/13/92,584.030029,600.609985,583.700012,591.809998,591.809998,740670000
4/20/92,586.5,590.690002,571.98999,572.890015,572.890015,946570000
4/27/92,571.23999,580.969971,557.059998,578.140015,578.140015,857410000
5/4/92,581.280029,591.210022,579.200012,585.76001,585.76001,810580000
5/11/92,586.450012,588.409973,571.01001,574.429993,574.429993,803230000
5/18/92,576.820007,581.169983,575.039978,580.299988,580.299988,746970000
5/25/92,579.580017,585.960022,575.27002,585.309998,585.309998,606910000
6/1/92,583.669983,591.070007,582.130005,585.429993,585.429993,814900000
6/8/92,584.710022,585.369995,566.789978,569.52002,569.52002,777960000
6/15/92,568.47998,570.719971,548.549988,554.200012,554.200012,851540000
6/22/92,552.400024,554.950012,545.950012,547.840027,547.840027,790520000
6/29/92,550.919983,571.190002,549.030029,563.349976,563.349976,735440000
7/6/92,560.72998,568.570007,553.76001,567.799988,567.799988,798180000
7/13/92,568.559998,577.140015,567.710022,570.52002,570.52002,788970000
7/20/92,560.849976,569.289978,560.76001,565.609985,565.609985,773850000
7/27/92,565.960022,581.01001,564.150024,580.830017,580.830017,849920000
8/3/92,579.619995,583.840027,572.469971,573.73999,573.73999,780080000
8/10/92,573.440002,574.580017,570.030029,573.179993,573.179993,698570000
8/17/92,573.419983,573.609985,562.419983,563.700012,563.700012,751830000
8/24/92,559.27002,564.27002,550.359985,563.559998,563.559998,719340000
8/31/92,562.869995,575.789978,561.359985,573.440002,573.440002,769610000
9/7/92,572.719971,584.01001,569.51001,583.01001,583.01001,683440000
9/14/92,587.98999,594.210022,582.159973,589.119995,589.119995,974100000
9/21/92,588.23999,588.900024,574.73999,577.200012,577.200012,936800000
9/28/92,574.98999,583.289978,571.409973,571.630005,571.630005,825440000
10/5/92,565.659973,574.559998,551.719971,570.52002,570.52002,943840000
10/12/92,571.400024,582.609985,570.840027,582.609985,582.609985,828710000
10/19/92,583.109985,599.090027,582.340027,597.299988,597.299988,1111530000
10/26/92,596.619995,606.580017,595.099976,605.169983,605.169983,984520000
11/2/92,603.76001,616.969971,603.309998,616.820007,616.820007,1023850000
11/9/92,616.840027,637.159973,616.01001,637.159973,637.159973,1241770000
11/16/92,635.630005,642.960022,626.549988,642.599976,642.599976,1151950000
11/23/92,638.369995,650.640015,636.640015,649.48999,649.48999,769260000
11/30/92,650.73999,661.919983,648.840027,661.599976,661.599976,1198240000
12/7/92,662.840027,667.97998,654.619995,655.789978,655.789978,1225360000
12/14/92,656.390015,662.289978,648.75,661.289978,661.289978,1193700000
12/21/92,660.780029,665.97998,658.429993,665.880005,665.880005,809760000
12/28/92,665.659973,676.950012,663.869995,676.950012,676.950012,740450000
1/4/93,675.309998,685.299988,670.51001,677.210022,677.210022,1218040000
1/11/93,677.460022,699.22998,676.200012,697.150024,697.150024,1256610000
1/18/93,694.690002,703.710022,694.450012,701.630005,701.630005,1366000000
1/25/93,703.659973,711.030029,692.940002,696.340027,696.340027,1346810000
2/1/93,697.97998,711.280029,696.76001,700.97998,700.97998,1337620000
2/8/93,701.450012,702.22998,690.400024,690.539978,690.539978,1208830000
2/15/93,683.039978,689.169983,655.719971,663.609985,663.609985,1121160000
2/22/93,661.400024,670.940002,647.789978,670.77002,670.77002,1306000000
3/1/93,670.880005,683.919983,668.73999,681.369995,681.369995,1076790000
